ID,online-retailer,title,Galileo,Beidou,fast charging,thermal camera,operating system,notification diode,auto focus,number of ratings,memory card slot,in-display fingerprint reader,removable battery,colour,number of front camera lenses,5G,reverse wireless charging,face unlock,configuration cards,resolution total,resolution height,3.5mm jack,processor manufacturer,SIM card type,wide angle lens,Bokeh effect,hybrid zoom,without fingerprint reader,brand,macro mode,rear cam resolution,width,optical zoom,NFC,display size,GPS,warranty,display refresh rate,weight,Bluetooth,connector,resolution width,A-GPS,GLONASS,cutout shape,maximum memory card size,body fingerprint reader,rating,Wi-Fi,4G/LTE,flash diode,infrared,depth,volume,number of rear camera lenses,price,degree of protection,number of cores,battery type,charging power,length,front cam resolution,night mode,RAM,processor model,processor frequency,battery capacity,wireless charging,telephoto,FM-radio,internal memory,system superstructure
45,DatArt,Mobilní telefon Apple iPhone 15 256GB Pink (MTP73SX/A),True,True,True,False,iOs 17,False,True,7,False,False,False,pink,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.2,False,True,6.1,True,24,60,200.0,True,USB-C,2556,False,True,rectangle,,False,5.0,True,True,True,False,0.8,85.24800000000002,2,25490,IP68,6,Li-Ion,,14.8,12.0,True,,A16 Bionic,,,True,False,False,256,without superstructure
46,DatArt,Mobilní telefon Infinix Note 30 8 GB / 256 GB (INFNOTE30GO256) černý,False,False,True,False,Android 13.0,False,False,4,True,False,False,black,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),2656800,1080,True,MediaTek,nano SIM,False,False,False,False,Infinix,False,64.0,7.7,False,True,6.78,True,24,120,200.0,True,USB-C,2460,False,False,bullet hole,2,True,5.0,True,True,True,False,0.9,117.117,2,4490,IP53,8,Li-Pol,45,16.9,16.0,False,8,Helio G99,2.2,5000,False,False,True,256,XOS
47,DatArt,Mobilní telefon Apple iPhone 15 Pro Max 512GB Natural Titanium (MU7E3SX/A),True,True,True,False,iOs 17,False,True,2,False,False,False,titanium,1,True,False,True,Single SIM + eSIM,3606840,1290,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.7,False,True,6.7,True,24,120,200.0,True,USB-C,2796,False,True,rectangle,,False,5.0,True,True,True,False,0.8,98.56,3,40490,IP68,6,Li-Ion,,16.0,12.0,True,,A17 Pro,,,True,False,False,512,without superstructure
48,DatArt,Mobilní telefon Apple iPhone 15 256GB Blue (MTP93SX/A),True,True,True,False,iOs 17,False,True,2,False,False,False,blue,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.2,False,True,6.1,True,24,60,200.0,True,USB-C,2556,False,True,rectangle,,False,5.0,True,True,True,False,0.8,85.24800000000002,2,25490,IP68,6,Li-Ion,,14.8,12.0,True,,A16 Bionic,,,True,False,False,256,without superstructure
49,DatArt,Mobilní telefon Apple iPhone 15 256GB Black (MTP63SX/A),True,True,True,False,iOs 17,False,True,5,False,False,False,black,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.2,False,True,6.1,True,24,60,200.0,True,USB-C,2556,False,True,rectangle,,False,4.6,True,True,True,False,0.8,85.24800000000002,2,25490,IP68,6,Li-Ion,,14.8,12.0,True,,A16 Bionic,,,True,False,False,256,without superstructure
50,DatArt,Mobilní telefon Xiaomi Redmi Note 13 Pro+ 5G 8 GB / 256 GB (50821) fialový,True,True,True,False,Android 13.0,False,True,7,False,True,False,purple,1,True,False,True,Dual SIM (2x SIM),3308640,1220,False,MediaTek,nano SIM,True,False,False,False,Xiaomi,True,200.0,7.4,False,True,6.67,True,24,120,200.0,True,USB-C,2712,False,True,bullet hole,,False,4.9,True,True,True,True,0.9,107.22600000000001,3,10999,IP68,8,Li-Pol,120,16.1,16.0,True,8,Dimensity 7200 Ultra,2.8,5000,False,False,False,256,MIUI
51,DatArt,Mobilní telefon Samsung Galaxy Z Flip5 5G 8 GB / 512 GB (SM-F731BZAHEUE) grafitový,True,True,True,False,Android 13.0,False,True,1,False,False,False,grey,1,True,True,True,Single SIM + eSIM,2851200,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,12.0,7.2,False,True,6.7,True,24,120,200.0,True,USB-C,2640,False,True,bullet hole,,True,5.0,True,True,True,False,0.7,83.16,2,29990,IPX8,8,Li-Pol,25,16.5,10.0,True,8,Snapdragon 8+ Gen 2,3.2,3700,True,False,False,512,Samsung One UI
52,DatArt,Mobilní telefon Apple iPhone 15 Pro Max 512GB Blue Titanium (MU7F3SX/A),True,True,True,False,iOs 17,False,True,7,False,False,False,blue,1,True,False,True,Single SIM + eSIM,3606840,1290,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.7,False,True,6.7,True,24,120,200.0,True,USB-C,2796,False,True,rectangle,,False,5.0,True,True,True,False,0.8,98.56,3,40490,IP68,6,Li-Ion,,16.0,12.0,True,,A17 Pro,,,True,False,False,512,without superstructure
53,DatArt,Mobilní telefon Samsung Galaxy Z Flip5 5G 8 GB / 512 GB (SM-F731BLIHEUE) fialový,True,True,True,False,Android 13.0,False,True,4,False,False,False,purple,1,True,True,True,Single SIM + eSIM,2851200,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,12.0,7.2,False,True,6.7,True,24,120,200.0,True,USB-C,2640,False,True,bullet hole,,True,4.3,True,True,True,False,0.7,83.16,2,29990,IPX8,8,Li-Pol,25,16.5,10.0,True,8,Snapdragon 8+ Gen 2,3.2,3700,True,False,False,512,Samsung One UI
54,DatArt,Mobilní telefon Infinix Zero 30 5G 12 GB / 256 GB - Rome Green (X6731GREEN),False,False,True,False,Android 13.0,False,True,0,False,True,False,green,1,True,False,False,Dual SIM (2x SIM),2592000,1080,False,MediaTek,nano SIM,False,False,False,False,Infinix,True,108.0,7.5,False,True,6.78,True,24,144,200.0,True,USB-C,2400,False,False,bullet hole,,False,,True,True,True,False,0.8,98.39999999999999,3,8490,IP53,8,Li-Pol,68,16.4,50.0,True,12,Dimensity 8020,2.6,5000,False,False,True,256,XOS
55,DatArt,Mobilní telefon Samsung Galaxy S23 5G 8 GB / 256 GB - lavender (SM-S911BLIGEUE),True,True,True,False,Android 13.0,False,True,2,False,True,False,purple,1,True,True,True,"Dual SIM (2x SIM), or Single SIM + eSIM",2592000,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,False,50.0,7.1,True,True,6.1,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,,False,5.0,True,True,True,False,0.8,82.928,3,20979,IP68,8,Li-Ion,25,14.6,12.0,True,8,Snapdragon 8 Gen 2,3.36,3900,True,True,False,256,Samsung One UI
56,DatArt,Mobilní telefon Apple iPhone 15 Pro 512GB Natural Titanium (MTV93SX/A),True,True,True,False,iOs 17,False,True,1,False,False,False,titanium,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.1,False,True,6.1,True,24,120,200.0,True,USB-C,2556,False,True,rectangle,,False,5.0,True,True,True,False,0.8,83.496,3,37490,IP68,6,Li-Ion,,14.7,12.0,True,,A17 Pro,,,True,False,False,512,without superstructure
57,DatArt,Mobilní telefon Samsung Galaxy Z Flip5 5G 8 GB / 512 GB (SM-F731BZEHEUE) béžový,True,True,True,False,Android 13.0,False,True,2,False,False,False,beige,1,True,True,True,Single SIM + eSIM,2851200,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,12.0,7.2,False,True,6.7,True,24,120,200.0,True,USB-C,2640,False,True,bullet hole,,True,5.0,True,True,True,False,0.7,83.16,2,29990,IPX8,8,Li-Pol,25,16.5,10.0,True,8,Snapdragon 8+ Gen 2,3.2,3700,True,False,False,512,Samsung One UI
58,DatArt,Mobilní telefon Apple iPhone 15 Pro 512GB Black Titanium (MTV73SX/A),True,True,True,False,iOs 17,False,True,0,False,False,False,black,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.1,False,True,6.1,True,24,120,200.0,True,USB-C,2556,False,True,rectangle,,False,,True,True,True,False,0.8,83.496,3,37490,IP68,6,Li-Ion,,14.7,12.0,True,,A17 Pro,,,True,False,False,512,without superstructure
59,DatArt,Mobilní telefon Apple iPhone 15 128GB Green (MTP53SX/A),True,True,True,False,iOs 17,False,True,8,False,False,False,green,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.2,False,True,6.1,True,24,60,200.0,True,USB-C,2556,False,True,rectangle,,False,5.0,True,True,True,False,0.8,85.24800000000002,2,22490,IP68,6,Li-Ion,,14.8,12.0,True,,A16 Bionic,,,True,False,False,128,without superstructure
60,DatArt,Mobilní telefon Apple iPhone 15 Pro 512GB Blue Titanium (MTVA3SX/A),True,True,True,False,iOs 17,False,True,0,False,False,False,blue,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.1,False,True,6.1,True,24,120,200.0,True,USB-C,2556,False,True,rectangle,,False,,True,True,True,False,0.8,83.496,3,37490,IP68,6,Li-Ion,,14.7,12.0,True,,A17 Pro,,,True,False,False,512,without superstructure
61,DatArt,Mobilní telefon Apple iPhone 14 Plus 128GB Starlight (MQ4Y3YC/A),True,True,True,False,iOS 16,False,True,5,False,False,False,silver,1,True,False,True,Single SIM + eSIM,3566952,1284,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,12.0,7.81,False,True,6.7,True,24,60,200.0,True,Lightning,2778,False,True,rectangle,,False,5.0,True,True,True,False,0.8,1005.928,2,20990,IP68,6,Li-Ion,20,16.1,12.0,True,,A15 Bionic,,,True,False,False,128,without superstructure
62,DatArt,Mobilní telefon Apple iPhone 15 Pro 512GB White Titanium (MTV83SX/A),True,True,True,False,iOs 17,False,True,0,False,False,False,white,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.1,False,True,6.1,True,24,120,200.0,True,USB-C,2556,False,True,rectangle,,False,,True,True,True,False,0.8,83.496,3,37490,IP68,6,Li-Ion,,14.7,12.0,True,,A17 Pro,,,True,False,False,512,without superstructure
63,DatArt,Mobilní telefon Apple iPhone 14 Plus 128GB Blue (MQ523YC/A),True,True,True,False,iOS 16,False,True,1,False,False,False,blue,1,True,False,True,Single SIM + eSIM,3566952,1284,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,12.0,7.81,False,True,6.7,True,24,60,200.0,True,Lightning,2778,False,True,rectangle,,False,5.0,True,True,True,False,0.8,1005.928,2,20990,IP68,6,Li-Ion,20,16.1,12.0,True,,A15 Bionic,,,True,False,False,128,without superstructure
64,DatArt,Mobilní telefon Apple iPhone 14 Plus 128GB Midnight (MQ4X3YC/A),True,True,True,False,iOS 16,False,True,1,False,False,False,black,1,True,False,True,Single SIM + eSIM,3566952,1284,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,12.0,7.81,False,True,6.7,True,24,60,200.0,True,Lightning,2778,False,True,rectangle,,False,5.0,True,True,True,False,0.8,1005.928,2,20990,IP68,6,Li-Ion,20,16.1,12.0,True,,A15 Bionic,,,True,False,False,128,without superstructure
65,DatArt,Mobilní telefon Apple iPhone 15 256GB Green (MTPA3SX/A),True,True,True,False,iOs 17,False,True,0,False,False,False,green,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.2,False,True,6.1,True,24,60,200.0,True,USB-C,2556,False,True,rectangle,,False,,True,True,True,False,0.8,85.24800000000002,2,25490,IP68,6,Li-Ion,,14.8,12.0,True,,A16 Bionic,,,True,False,False,256,without superstructure
66,DatArt,Mobilní telefon Apple iPhone 15 128GB Yellow (MTP23SX/A),True,True,True,False,iOs 17,False,True,0,False,False,False,yellow,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.2,False,True,6.1,True,24,60,200.0,True,USB-C,2556,False,True,rectangle,,False,,True,True,True,False,0.8,85.24800000000002,2,22490,IP68,6,Li-Ion,,14.8,12.0,True,,A16 Bionic,,,True,False,False,128,without superstructure
67,DatArt,Mobilní telefon Apple iPhone 14 Plus 128GB (PRODUCT)RED (MQ513YC/A),True,True,True,False,iOS 16,False,True,1,False,False,False,red,1,True,False,True,Single SIM + eSIM,3566952,1284,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,12.0,7.81,False,True,6.7,True,24,60,200.0,True,Lightning,2778,False,True,rectangle,,False,5.0,True,True,True,False,0.8,1005.928,2,20990,IP68,6,Li-Ion,20,16.1,12.0,True,,A15 Bionic,,,True,False,False,128,without superstructure
68,DatArt,Mobilní telefon Apple iPhone 15 512GB Blue (MTPG3SX/A),True,True,True,False,iOs 17,False,True,0,False,False,False,blue,1,True,False,True,Single SIM + eSIM,3013524,1179,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.2,False,True,6.1,True,24,60,200.0,True,USB-C,2556,False,True,rectangle,,False,,True,True,True,False,0.8,85.24800000000002,2,31490,IP68,6,Li-Ion,,14.8,12.0,True,,A16 Bionic,,,True,False,False,512,without superstructure
69,DatArt,Mobilní telefon Apple iPhone 13 128GB Midnight (MLPF3CN/A),True,True,True,False,iOS 15,False,True,274,False,False,False,black,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,7.2,True,True,6.1,True,24,60,200.0,True,Lightning,2532,True,True,rectangle,,False,4.9,True,True,True,False,0.8,84.67200000000001,2,15790,IP68,6,Li-Ion,20,14.7,12.0,True,4,A15 Bionic,,,True,False,False,128,without superstructure
70,DatArt,Mobilní telefon Apple iPhone 15 Plus 128GB Pink (MU103SX/A),True,True,True,False,iOs 17,False,True,4,False,False,False,pink,1,True,False,True,Single SIM + eSIM,3606840,1290,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.8,False,True,6.7,True,24,60,200.0,True,USB-C,2796,False,True,rectangle,,False,5.0,True,True,True,False,0.8,100.46400000000001,2,25490,IP68,6,Li-Ion,,16.1,12.0,True,,A16 Bionic,,,True,False,False,128,without superstructure
71,DatArt,Mobilní telefon Apple iPhone 13 128GB Pink (MLPH3CN/A),True,True,True,False,iOS 15,False,True,153,False,False,False,pink,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,7.2,True,True,6.1,True,24,60,200.0,True,Lightning,2532,True,True,rectangle,,False,4.9,True,True,True,False,0.8,84.67200000000001,2,15790,IP68,6,Li-Ion,20,14.7,12.0,True,4,A15 Bionic,,,True,False,False,128,without superstructure
72,DatArt,Mobilní telefon Apple iPhone 15 Plus 128GB Blue (MU163SX/A),True,True,True,False,iOs 17,False,True,0,False,False,False,blue,1,True,False,True,Single SIM + eSIM,3606840,1290,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.8,False,True,6.7,True,24,60,200.0,True,USB-C,2796,False,True,rectangle,,False,,True,True,True,False,0.8,100.46400000000001,2,25490,IP68,6,Li-Ion,,16.1,12.0,True,,A16 Bionic,,,True,False,False,128,without superstructure
73,DatArt,Mobilní telefon Apple iPhone 14 128GB Yellow (MR3X3YC/A),True,True,True,False,iOS 16,False,True,8,False,False,False,yellow,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,12.0,7.2,False,True,6.1,True,24,60,200.0,True,Lightning,2532,False,True,rectangle,,False,5.0,True,True,True,False,0.8,84.67200000000001,2,18490,IP68,6,Li-Ion,20,14.7,12.0,True,,A15 Bionic,,,True,False,False,128,without superstructure
74,DatArt,Mobilní telefon Apple iPhone 14 Plus 128GB Purple (MQ503YC/A),True,True,True,False,iOS 16,False,True,3,False,False,False,purple,1,True,False,True,Single SIM + eSIM,3566952,1284,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,12.0,7.81,False,True,6.7,True,24,60,200.0,True,Lightning,2778,False,True,rectangle,,False,5.0,True,True,True,False,0.8,1005.928,2,20990,IP68,6,Li-Ion,20,16.1,12.0,True,,A15 Bionic,,,True,False,False,128,without superstructure
75,DatArt,Mobilní telefon Apple iPhone 15 Plus 256GB Black (MU183SX/A),True,True,True,False,iOs 17,False,True,1,False,False,False,black,1,True,False,True,Single SIM + eSIM,3606840,1290,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.8,False,True,6.7,True,24,60,200.0,True,USB-C,2796,False,True,rectangle,,False,5.0,True,True,True,False,0.8,100.46400000000001,2,28490,IP68,6,Li-Ion,,16.1,12.0,True,,A16 Bionic,,,True,False,False,256,without superstructure
76,DatArt,Mobilní telefon Apple iPhone 13 256GB Pink (MLQ83CN/A),True,True,True,False,iOS 15,False,True,52,False,False,False,pink,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,7.2,True,True,6.1,True,24,60,200.0,True,Lightning,2532,True,True,rectangle,,False,4.8,True,True,True,False,0.8,84.67200000000001,2,18990,IP68,6,Li-Ion,20,14.7,12.0,True,4,A15 Bionic,,,True,False,False,256,without superstructure
77,DatArt,Mobilní telefon Apple iPhone 13 128GB (PRODUCT)RED (MLPJ3CN/A),True,True,True,False,iOS 15,False,True,81,False,False,False,red,1,True,False,True,Single SIM + eSIM,2962440,1170,False,Apple,nano SIM  + eSIM,True,False,False,False,Apple,False,12.0,7.2,True,True,6.1,True,24,60,200.0,True,Lightning,2532,True,True,rectangle,,False,4.9,True,True,True,False,0.8,84.67200000000001,2,15790,IP68,6,Li-Ion,20,14.7,12.0,True,4,A15 Bionic,,,True,False,False,128,without superstructure
78,DatArt,Mobilní telefon Apple iPhone 15 Plus 512GB Yellow (MU1M3SX/A),True,True,True,False,iOs 17,False,True,0,False,False,False,yellow,1,True,False,True,Single SIM + eSIM,3606840,1290,False,Apple,nano SIM  + eSIM,True,True,False,False,Apple,False,48.0,7.8,False,True,6.7,True,24,60,200.0,True,USB-C,2796,False,True,rectangle,,False,,True,True,True,False,0.8,100.46400000000001,2,34490,IP68,6,Li-Ion,,16.1,12.0,True,,A16 Bionic,,,True,False,False,512,without superstructure
79,DatArt,Mobilní telefon Samsung Galaxy S24 Ultra 5G 12 GB / 512 GB - Titanium Gray (SM-S928BZTHEUE),True,True,True,False,Android 14.0,False,True,0,False,True,False,grey,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",4492800,1440,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,200.0,7.8,True,True,6.8,True,24,120,200.0,True,USB-C,3120,False,True,bullet hole,,False,,True,True,True,False,0.9,113.72399999999999,4,38490,IP68,8,Li-Ion,45,16.2,12.0,True,12,Snapdragon 8 Gen 3,3.39,5000,True,True,False,512,Samsung One UI
80,DatArt,Mobilní telefon Samsung Galaxy S24 Ultra 5G 12 GB / 512 GB - Titanium Black (SM-S928BZKHEUE),True,True,True,False,Android 14.0,False,True,0,False,True,False,black,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",4492800,1440,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,200.0,7.8,True,True,6.8,True,24,120,200.0,True,USB-C,3120,False,True,bullet hole,,False,,True,True,True,False,0.9,113.72399999999999,4,38490,IP68,8,Li-Ion,45,16.2,12.0,True,12,Snapdragon 8 Gen 3,3.39,5000,True,True,False,512,Samsung One UI
81,DatArt,Mobilní telefon Samsung Galaxy S24 Ultra 5G 12 GB / 512 GB - Titanium Violet (SM-S928BZVHEUE),True,True,True,False,Android 14.0,False,True,0,False,True,False,purple,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",4492800,1440,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,200.0,7.8,True,True,6.8,True,24,120,200.0,True,USB-C,3120,False,True,bullet hole,,False,,True,True,True,False,0.9,113.72399999999999,4,38490,IP68,8,Li-Ion,45,16.2,12.0,True,12,Snapdragon 8 Gen 3,3.39,5000,True,True,False,512,Samsung One UI
82,DatArt,Mobilní telefon Samsung Galaxy A54 5G 8 GB / 128 GB (SM-A546BZKCEUE) černý,True,True,True,False,Android 13.0,False,True,44,True,True,False,black,1,True,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),2527200,1080,False,Samsung,nano SIM + eSIM,False,True,False,False,Samsung,True,50.0,7.7,False,False,6.4,True,24,120,200.0,True,USB-C,2340,False,True,bullet hole,1,False,4.7,True,True,True,True,0.8,97.328,3,9990,IP67,8,other,25,15.8,32.0,True,8,Exynos 1380,2.4,5000,False,False,False,128,Samsung One UI
83,DatArt,Mobilní telefon Samsung Galaxy S24 5G 8 GB / 256 GB - Marble Gray (SM-S921BZAGEUE),True,True,True,False,Android 14.0,False,True,0,False,True,False,grey,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",2527200,1080,False,Samsung,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,7.1,True,True,6.2,True,24,120,200.0,True,USB-C,2340,False,True,bullet hole,,False,,True,True,True,False,0.8,83.496,3,23490,IP68,10,Li-Ion,25,14.7,12.0,True,8,Exynos 2400,3.2,4000,True,True,False,256,Samsung One UI
84,DatArt,Mobilní telefon Samsung Galaxy S23 FE 5G 8 GB / 128 GB (SM-S711BZADEUE) grafitový,True,True,True,False,Android 13.0,False,True,1,False,True,False,black,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",2527200,1080,False,Samsung,nano SIM  + eSIM,True,True,False,False,Samsung,True,50.0,7.7,True,True,6.4,True,24,120,200.0,True,USB-C,2340,False,True,bullet hole,,False,4.0,True,True,True,False,0.8,97.328,3,16649,IP68,8,Li-Pol,25,15.8,10.0,True,8,Exynos 2200,2.8,4500,True,True,False,128,Samsung One UI
85,DatArt,Mobilní telefon Xiaomi 13T 5G 8 GB / 256 GB (48524) černý,False,False,True,False,Android 13.0,False,True,17,False,True,False,black,1,True,False,False,"Dual SIM (2x SIM), or Single SIM + eSIM",3308640,1220,False,MediaTek,nano SIM  + eSIM,True,False,False,False,Xiaomi,True,50.0,7.6,False,True,6.67,True,24,144,200.0,True,USB-C,2712,False,False,bullet hole,,False,4.8,True,True,True,False,0.8,98.496,3,11990,IP68,8,Li-Pol,67,16.2,20.0,True,8,Dimensity 8200-Ultra,3.1,5000,False,True,False,256,MIUI
86,DatArt,Mobilní telefon Samsung Galaxy S24 Ultra 5G 12 GB / 512 GB - Titanium Yellow (SM-S928BZYHEUE),True,True,True,False,Android 14.0,False,True,0,False,True,False,yellow,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",4492800,1440,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,200.0,7.8,True,True,6.8,True,24,120,200.0,True,USB-C,3120,False,True,bullet hole,,False,,True,True,True,False,0.9,113.72399999999999,4,38490,IP68,8,Li-Ion,45,16.2,12.0,True,12,Snapdragon 8 Gen 3,3.39,5000,True,True,False,512,Samsung One UI
87,DatArt,Mobilní telefon Samsung Galaxy S24+ 5G 12 GB / 512 GB - Amber Yellow (SM-S926BZYGEUE),True,True,True,False,Android 14.0,False,True,0,False,True,False,yellow,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",4492800,1440,False,Samsung,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,7.6,True,True,6.7,True,24,120,200.0,True,USB-C,3120,False,True,bullet hole,,False,,True,True,True,False,0.8,96.06400000000001,3,30990,IP68,10,Li-Ion,45,15.8,12.0,True,12,Exynos 2400,3.2,4900,True,True,False,512,Samsung One UI
88,DatArt,Mobilní telefon Samsung Galaxy S24 5G 8 GB / 256 GB - Amber Yellow (SM-S921BZYGEUE),True,True,True,False,Android 14.0,False,True,0,False,True,False,yellow,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",2527200,1080,False,Samsung,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,7.1,True,True,6.2,True,24,120,200.0,True,USB-C,2340,False,True,bullet hole,,False,,True,True,True,False,0.8,83.496,3,23490,IP68,10,Li-Ion,25,14.7,12.0,True,8,Exynos 2400,3.2,4000,True,True,False,256,Samsung One UI
89,DatArt,Mobilní telefon Xiaomi Redmi Note 12 4 GB / 128 GB (45813) šedý,False,False,True,False,Android 12.0,False,True,106,True,False,False,grey,1,False,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),2592000,1080,True,Qualcomm,nano SIM,True,False,False,False,Xiaomi,True,50.0,7.6,False,True,6.67,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,1,True,4.4,True,True,True,True,0.8,100.92800000000001,3,3990,IP53,8,Li-Pol,33,16.6,13.0,False,4,Snapdragon 685,2.0,5000,False,False,False,128,MIUI
